0 0
0.301029995663981 0
0.602059991327962 0
0.903089986991944 0.5
1.20411998265592 0.5
1.50514997831991 0.125
1.80617997398389 0
2.10720996964787 0.03125
2.40823996531185 0.109375
2.70926996097583 0.0625
3.01029995663981 0.00390625
3.31132995230379 0.013671875
3.61235994796777 0.00390625
3.91338994363176 0.0048828125
4.21441993929574 0.000244140625
4.51544993495972 0.0032958984375
4.8164799306237 0.00445556640625
5.11750992628768 0.000946044921875
5.41853992195166 0.00091552734375
5.71956991761564 0.00051116943359375
