0 -0.284496735
0.02 -0.264713099466549
0.04 -0.244478602852719
0.06 -0.223819988810954
0.08 -0.202764679707005
0.1 -0.181340699191972
0.12 -0.15957659303971
0.14 -0.137501348594546
0.16 -0.115144313180021
0.18 -0.0925351118230329
0.2 -0.0697035646492243
0.22 -0.0466796043049331
0.24 -0.0234931937582177
0.26 -0.000174244826750547
0.28 0.0232474622264752
0.3 0.046742357697436
0.32 0.0702811597238243
0.34 0.0938349495371584
0.36 0.117375244389268
0.38 0.140874067873863
0.4 0.164304017381025
0.42 0.187638328440888
0.44 0.210850935732369
0.46 0.233916530553432
0.48 0.256810614570814
0.5 0.279509549689323
0.52 0.301990603903509
0.54 0.324231993017597
0.56 0.346212918142841
0.58 0.367913598904821
0.6 0.389315302316426
0.62 0.410400367295251
0.64 0.431152224826719
0.66 0.45155541379623
0.68 0.471595592535031
0.7 0.491259546144996
0.72 0.51053518968715
0.74 0.529411567337339
0.76 0.547878847629908
0.78 0.565928314926528
0.8 0.583552357262238
0.82 0.600744450734445
0.84 0.617499140612811
0.86 0.633812019358795
0.88 0.64967970175295
0.9 0.665099797335951
0.92 0.680070880375726
0.940000000000001 0.69459245757803
0.960000000000001 0.708664933761262
0.980000000000001 0.722289575718411
1 0.73546847448975
1.02 0.748204506269205
1.04 0.760501292165476
1.06 0.772363157035844
1.08 0.783795087606333
1.1 0.794802690086584
1.12 0.80539214748146
1.14 0.815570176794195
1.16 0.825343986307852
1.18 0.83472123312308
1.2 0.84370998112076
1.22 0.852318659508172
1.24 0.860556022096895
1.26 0.868431107449884
1.28 0.875953200024099
1.3 0.883131792423827
1.32 0.889976548868461
1.34 0.896497269967139
1.36 0.902703858881296
1.38 0.908606288944958
1.4 0.914214572801604
1.42 0.919538733105626
1.44 0.924588774825945
1.46 0.92937465917925
1.48 0.933906279210593
1.5 0.938193437029858
1.52 0.942245822703794
1.54 0.946072994795086
1.56 0.949684362532186
1.58 0.953089169586453
1.6 0.956296479426556
1.62 0.959315162214069
1.64 0.962153883198725
1.66 0.964821092566947
1.68 0.967325016692986
1.7 0.969673650738256
1.72 0.971874752541313
1.74 0.973935837738267
1.76 0.975864176051356
1.78 0.97766678868174
1.8 0.97935044674151
1.82 0.980921670659169
1.84 0.982386730492636
1.86 0.983751647083932
1.88 0.985022193990232
1.9 0.986203900126824
1.92 0.987302053058646
1.94 0.988321702878545
1.96 0.98926766661205
1.98 0.990144533090381
2 0.990956668235496
2.02 0.991708220703243
2.04 0.992403127833063
2.06 0.993045121855216
2.08 0.993637736309051
2.1 0.994184312628536
2.12 0.994688006853898
2.14 0.995151796430977
2.16 0.995578487062557
2.18 0.995970719578682
2.2 0.99633097679554
2.22 0.996661590335182
2.24 0.996964747380842
2.26 0.99724249734509
2.28 0.997496758430483
2.3 0.997729324064623
2.32 0.997941869193786
2.34 0.998135956421338
2.36 0.998313041979182
2.38 0.998474481522337
2.4 0.998621535738527
2.42 0.998755375766308
2.44 0.998877088416806
2.46 0.99898768119555
2.48 0.999088087122212
